car_id,mileage,tax,mpg,engine_size,paint_quality,previous_owners,brand,model,transmission,fuel_type,year,has_damage
35973,34972.0,95.0,65.7,1.6,69.0,0,Mercedes,C-Class,Automatic,Diesel,2016,False
8294,1000.0,145.0,52.3,1.5,30.0,2,BMW,2 Series,Manual,Petrol,2019,False
49388,15.0,150.0,38.2,2.0,65.0,1,Skoda,Superb,Automatic,Petrol,2019,False
24580,12126.0,145.0,56.5,1.0,47.0,2,Ford,Fiesta,Manual,Petrol,2018,False
16454,30418.0,145.0,62.8,1.0,58.0,4,Ford,Fiesta,Manual,Petrol,2018,False
33350,22875.0,145.0,58.9,1.2,38.0,4,Hyundai,i20,Manual,Petrol,2018,False
49704,61440.0,145.0,55.4,1.5299999999999998,54.0,3,Skoda,Yeti Outdoor,Manual,Diesel,2016,False
29996,15868.0,145.0,64.2,1.1,95.0,0,Ford,Fiesta,Manual,Petrol,2018,False
43531,69941.0,122.75,59.36,1.6,30.0,6,Mercedes,C-Class,Automatic,Diesel,2016,0
16277,23444.0,145.0,64.2,1.5,64.0,4,Ford,Kuga,Manual,Diesel,2017,False
49352,22669.0,145.0,61.4,2.0,54.0,3,Skoda,Octavia,Semi-Auto,Diesel,2017,False
29929,69941.0,95.0,65.7,1.0,76.0,4,Ford,Fiesta,Manual,Petrol,2017,False
36433,38941.0,145.0,56.5,2.1,52.0,3,Mercedes,GLC-Class,Semi-Auto,Diesel,2017,False
21419,28376.0,125.0,56.5,2.0,95.0,0,Ford,Grand C-Max,Automatic,Diesel,2016,False
35489,23136.0,95.0,64.2,2.1,60.0,3,Mercedes,C-Class,Semi-Auto,Diesel,2017,False
12106,29052.6,145.0,65.7,2.0,40.0,1,BMW,3 Series,Semi-Auto,Diesel,2019,False
20692,4975.0,145.0,58.9,1.0,57.0,2,Ford,Focus,Manual,Petrol,2019,False
21034,16393.0,175.0,41.5,2.0,92.0,4,Ford,Focus,Manual,Petrol,2017,False
33763,29856.0,125.0,57.6,1.7,80.0,3,Hyundai,Tucson,Semi-Auto,,2016,False
28736,30388.0,147.5,50.725,2.0,67.2,0,Ford,Focus,Manual,Petrol,2014,False
54297,20390.0,95.0,58.9,1.2,61.0,3,Toyota,Auris,Manual,Petrol,2017,False
71375,3000.0,150.0,30.4,2.0,49.0,1,VW,Tiguan,Semi-Auto,Petrol,2020,False
74424,22626.0,175.0,40.4,2.0,57.0,1,VW,Golf,Semi-Auto,Petrol,2016,False
27571,3816.0,150.0,58.9,1.0,66.0,4,Ford,Fiesta,Manual,Petrol,2019,False
42636,6840.0,145.0,40.9,1.5300000000000002,52.0,3,Mercedes,GLC-Class,Semi-Auto,Diesel,2019,False
71277,16402.0,145.0,47.1,2.0,91.0,3,VW,Golf,Manual,Petrol,2017,False
45345,11412.0,145.0,45.6,1.5,55.0,1,Mercedes,C-Class,Semi-Auto,Petrol,2019,False
19019,47781.0,95.0,56.5,1.0,75.0,3,Ford,Focus,Manual,Petrol,2013,False
57304,13831.0,145.0,37.2,1.4,63.0,1,Opel,Mokka X,Semi-Auto,Petrol,2019,False
16977,8836.0,145.0,60.1,1.0,48.0,1,Ford,Focus,Manual,Petrol,2019,False
55906,3831.0,145.0,47.9,1.4,98.0,4,Opel,Corsa,Automatic,Petrol,2016,False
9233,49000.0,175.0,35.3,1.9,38.0,4,BMW,Z3,Manual,Petrol,1997,False
66215,20619.0,160.0,50.4,2.0,79.0,4,VW,Tiguan,Manual,Diesel,2017,False
29376,54184.0,95.0,87.55,1.5,54.0,2,Ford,Fiesta,Manual,Diesel,2016,False
51010,6241.0,145.0,36.7,1.5,66.0,3,Skoda,Superb,Semi-Auto,Petrol,2018,False
74005,30718.0,95.0,65.7,1.6,44.0,4,VW,Touran,Semi-Auto,Diesel,2017,False
57864,9490.0,145.0,39.2,2.0641186347051645,35.0,1,Opel,Mokka X,Manual,Petrol,2019,False
55750,15500.0,135.0,72.4,1.8,44.0,3,Toyota,Auris,Unknown,Hybrid,2017,False
13279,9612.0,145.0,34.9,3.0,80.0,1,BMW,X6,Semi-Auto,Diesel,2020,False
26278,8895.0,150.0,65.7,1.0,82.0,4,Ford,Fiesta,Manual,Petrol,2018,False
39562,32140.0,143.0,54.277499999999996,2.1,62.0,0,Mercedes,C-Class,Manual,Diesel,2015,False
55997,26994.0,125.0,50.4,0.7395338990348711,32.0,2,Opel,Insignia,Manual,Petrol,2016,False
30773,31697.0,125.0,60.1,2.0,49.0,1,Ford,Kuga,Manual,,2017,False
41616,4600.0,136.75,54.55547447720335,2.0,62.0,3,Mercedes,C-Class,Automatic,Diesel,2019,False
42905,500.0,175.0,44.905,2.3,32.0,0,Mercedes,X-Class,Automatic,Diesel,2019,False
31387,13778.0,150.0,58.9,1.0,95.0,0,Ford,Fiesta,Manual,Petrol,2019,False
34988,18607.0,145.0,53.90500000000001,2.1,83.0,1,Mercedes,GLA-Class,Automatic,Diesel,2017,False
32647,3000.0,145.0,34.9,1.6,54.0,3,Hyundai,Tucson,Manual,Petrol,2019,False
68512,9793.0,145.0,58.9,2.0,89.0,0,VW,Caddy Maxi Life,Semi-Auto,Diesel,2019,False
19141,38554.0,135.5,54.3,2.0,55.0,2,Ford,Kuga,Manual,Diesel,2016,False
19317,7973.0,95.0,57.7,1.2,49.0,3,Ford,Ka,Manual,Petrol,2018,False
44226,58070.0,143.0,53.45047447720335,2.1,94.0,4,Mercedes,C-Class,Automatic,Diesel,2016,False
40280,2499.0,145.0,37.2,1.6,48.0,2,Mercedes,GLA-Class,Semi-Auto,Petrol,2020,False
32022,5000.0,145.0,47.9,1.0,39.0,2,Hyundai,i20,Manual,Petrol,2019,False
27644,19444.0,145.0,87.55,2.0,97.0,0,Ford,Kuga,Manual,Diesel,2017,False
22107,30690.0,144.0,54.75500000000001,2.0,99.0,0,Ford,Focus,Manual,Diesel,2018,False
48159,34672.0,150.0,64.2,1.0,98.0,0,Skoda,Citigo,Manual,Petrol,2018,False
26085,40220.0,126.0,56.5,1.0,81.0,1,Ford,Fiesta,Manual,Petrol,2019,False
38330,28878.0,145.0,72.4,2.0,89.0,2,Mercedes,E-Class,Semi-Auto,Diesel,2017,False
45238,47400.0,145.0,65.7,2.0,31.0,4,Mercedes,E-Class,Semi-Auto,Diesel,2017,False
30120,4236.0,145.0,53.3,1.0,41.0,2,Ford,EcoSport,Manual,Petrol,2018,False
50276,34300.0,145.0,72.4,1.6,63.0,2,Skoda,Octavia,Manual,Diesel,2017,False
71562,31144.0,95.0,68.9,1.0,46.0,0,VW,Polo,Manual,Petrol,2016,False
47761,69941.0,125.0,60.1,2.0,99.0,1,Skoda,Octavia,Semi-Auto,Diesel,2017,False
11481,15468.0,145.0,46.3,2.0,60.0,0,BMW,,Manual,Petrol,2017,False
41954,16.0,145.0,61.4,2.0,66.0,2,Mercedes,C-Class,Semi-Auto,Diesel,2020,False
21415,5650.0,145.0,58.9,1.3203536972184562,44.0,4,Ford,Fiesta,Manual,Petrol,2019,False
4033,19.0,150.0,46.3,2.0,61.0,0,Audi,Q2,Semi-Auto,Diesel,2019,False
10031,123.0,145.0,67.3,2.0,97.0,1,BMW,2 Series,Automatic,Diesel,2019,False
68648,10.0,150.0,38.2,1.5,64.0,3,VW,Tiguan,Manual,Petrol,2019,False
63766,34855.0,145.0,47.1,1.5,93.0,1,Opel,Insignia,Manual,Petrol,2018,False
25373,14064.0,145.0,57.7,1.0,68.0,4,Ford,Focus,Manual,Petrol,2018,False
47815,7985.0,145.0,62.8,1.6,66.0,3,Skoda,Karoq,Manual,Diesel,2019,False
3582,10.0,145.0,39.2,2.0,38.0,0,Audi,Q5,Automatic,Diesel,2019,False
38836,9361.0,145.0,44.1,1.5,33.0,4,Mercedes,C-Class,Semi-Auto,Petrol,2019,False
63570,25644.0,150.0,39.2,1.4,50.0,2,Opel,Mokka X,Manual,Petrol,2018,False
55829,16030.0,145.0,47.1,1.4,33.0,3,Opel,Mokka X,Manual,Petrol,2017,False
23861,18575.9,95.0,57.7,1.2,89.0,1,Ford,Ka,Manual,Petrol,2015,False
36187,16339.0,125.0,56.5,2.1,76.0,4,Mercedes,GLA-Class,Semi-Auto,Diesel,2017,False
24461,47233.0,145.0,54.3,2.0,58.0,0,Ford,Kuga,Manual,Diesel,2017,False
11224,202.0,150.0,60.1,2.0,93.0,1,BMW,X1,Semi-Auto,Diesel,2019,False
64012,69642.0,145.0,47.1,1.435,60.0,3,Opel,Mokka X,Manual,Petrol,2017,False
62149,17934.0,145.0,47.1,1.4,37.0,1,Opel,Mokka,Manual,Petrol,2019,False
43591,12406.0,145.0,45.6,1.3,60.0,2,Mercedes,B-Class,Semi-Auto,Petrol,2019,False
124,10.0,145.0,42.8,2.0,72.0,4,Audi,Q3,Manual,Diesel,2019,False
18986,16960.0,145.0,57.7,1.0,77.0,4,Ford,Focus,Manual,Petrol,2018,False
7853,3500.0,145.0,55.4,3.0,89.0,0,BMW,4 Series,Automatic,Diesel,2018,False
38165,10000.0,145.0,34.0,3.0,77.0,3,Mercedes,GLC-Class,Semi-Auto,Petrol,2019,False
12823,6071.0,145.0,53.3,3.0,67.0,4,BMW,5 Series,Automatic,Diesel,2019,False
52575,37500.0,95.0,69.0,1.0,80.0,0,Toyota,AYGO,Manual,Petrol,2017,False
10365,4824.0,150.0,52.3,1.5,44.0,3,BMW,2 Series,Manual,Petrol,2019,False
69759,35413.0,145.0,53.3,2.0,59.0,2,VW,Tiguan,Manual,Diesel,2016,0
38826,11534.0,145.0,61.4,2.0,93.0,4,Mercedes,E-Class,Automatic,Diesel,2018,False
23184,26892.0,145.0,52.3,1.0,79.0,2,Ford,EcoSport,Manual,Petrol,2017,False
22250,59451.0,141.5,52.34547447720335,1.5,71.0,3,Ford,Focus,Manual,Diesel,2015,False
8337,59158.0,95.0,67.3,2.0,42.0,4,BMW,3 Series,Manual,Diesel,2017,False
6398,9946.0,145.0,42.2,1.5,34.0,2,Audi,A3,Manual,Petrol,2019,False
26008,20533.0,145.0,56.5,1.0,86.0,4,Ford,Fiesta,Manual,Petrol,2018,False
18954,9700.0,145.0,57.7,1.0,99.0,1,Ford,Focus,Manual,Petrol,2018,False
57364,7216.0,145.0,51.4,1.4,31.0,3,Opel,Astra,Manual,Petrol,2019,False
75485,12508.0,145.0,57.6,2.0,98.0,1,VW,Tiguan,Semi-Auto,Diesel,2018,False
49523,11877.0,145.0,42.8,2.0,64.0,2,Skoda,Octavia,Manual,Petrol,2018,False
56301,1440.0,145.0,43.5,1.4,78.0,1,Opel,Corsa,Manual,Petrol,2019,False
27636,30228.0,125.0,51.4,1.0,82.0,2,Ford,,Automatic,Petrol,2017,False
66666,4296.0,145.0,50.4,2.0,37.0,0,VW,T-Roc,,,2019,False
25772,5215.0,125.0,54.3,1.2,33.0,3,Ford,Fiesta,Manual,Petrol,2017,False
38083,25522.0,145.0,68.9,1.5,51.0,3,Mercedes,A-Class,Manual,Diesel,2017,False
121,5445.0,150.0,47.9,1.6,36.0,0,Audi,Q2,Semi-Auto,Diesel,2019,False
10440,9907.0,145.0,52.3,2.0,82.0,2,BMW,3 Series,Semi-Auto,Diesel,2019,False
72906,999.0,145.0,45.6,1.5,58.0,3,VW,Golf,Semi-Auto,Petrol,2020,False
73599,26017.0,145.0,58.9,2.0,60.55,1,VW,Tiguan,Manual,Diesel,2017,False
56830,3856.0,145.0,43.5,1.2,85.0,4,Opel,Grandland X,Automatic,,2018,False
32843,1642.0,150.0,39.8,2.2,43.0,2,Hyundai,Santa Fe,Semi-Auto,Diesel,2019,False
58605,16508.0,95.0,55.4,1.4,69.0,3,Opel,Corsa,Manual,Petrol,2017,False
185,39502.0,95.0,58.9,1.4,61.0,0,Audi,A1,Manual,Petrol,2015,False
5461,22982.9,175.0,47.1,2.0,76.0,3,Audi,Q5,Semi-Auto,Diesel,2016,False
19595,63000.0,145.0,47.1,1.2,31.0,0,Ford,Fiesta,Manual,Petrol,2007,False
16138,69941.0,125.0,50.4,1.2,32.0,4,Ford,Fiesta,Manual,Petrol,2011,0
15870,8245.0,175.0,38.2,1.5,98.0,3,Ford,Kuga,Automatic,Petrol,2017,False
50613,14069.0,145.0,68.9,1.6,57.0,4,Skoda,Octavia,Manual,Diesel,2019,False
5097,31586.0,95.0,74.3,1.6,80.0,0,Audi,A3,Manual,Diesel,2015,False
28651,21443.0,145.0,41.5,2.0,97.0,2,Ford,Focus,Manual,Petrol,2018,False
30630,27792.0,133.0,58.24499999999999,1.0,54.0,0,Ford,Focus,Manual,Petrol,2015,False
15358,8371.0,145.0,64.2,1.1,50.0,4,Ford,Fiesta,Manual,Petrol,2018,False
44596,28480.0,95.0,64.2,1.6,46.0,1,Mercedes,C-Class,Semi-Auto,Diesel,2017,False
56358,4963.0,145.0,60.1,1.5,64.0,2,Opel,Crossland X,Manual,Diesel,2019,False
75837,16150.0,95.0,62.8,2.0,43.0,2,VW,Passat,Unknown,Diesel,2015,False
65685,1000.0,145.0,47.9,1.0,62.0,3,VW,Polo,Manual,Petrol,2020,False
75766,9143.0,145.0,48.7,2.0,47.0,1,VW,Passat,Automatic,Diesel,2019,False
27497,46000.0,125.0,51.4,1.0,97.0,0,Ford,Focus,Semi-Auto,Petrol,2016,False
10138,12182.0,145.0,65.7,2.0,35.0,1,BMW,5 Series,Semi-Auto,Diesel,2019,False
56898,25443.0,145.0,56.5,1.6,33.0,0,Opel,Mokka X,Automatic,Diesel,2017,False
40678,101.0,134.75,59.052974477203364,2.0,83.0,4,Mercedes,C-Class,Semi-Auto,Diesel,2020,False
58887,28411.0,145.0,41.5,1.4,63.05,1,Opel,Zafira,Manual,Petrol,2017,False
20090,11963.0,145.0,35.3,1.5,46.0,2,Ford,Kuga,Manual,Petrol,2019,False
44601,25255.25,95.0,62.8,2.1,37.0,4,Mercedes,GLA-Class,Automatic,Diesel,2015,False
51113,4467.0,150.0,68.9,1.0,35.0,4,Toyota,AYGO,Manual,Petrol,2017,False
58446,2256.0,145.0,54.3,1.2,46.0,6,Opel,Astra,Manual,Petrol,2020,False
26845,27513.0,145.0,54.3,2.0,75.0,4,Ford,Kuga,Manual,Diesel,2015,False
14128,4673.0,145.0,48.7,1.475,88.0,0,BMW,3 Series,Automatic,Diesel,2019,False
33692,1533.0,135.0,78.5,1.6,48.0,4,Hyundai,Ioniq,Automatic,Hybrid,2019,False
52450,69941.0,95.0,74.3,1.4,36.0,1,Toyota,Auris,Manual,Diesel,2014,False
59315,21041.0,145.0,55.4,1.4,75.0,4,Opel,Corsa,Manual,Petrol,2017,False
46620,10189.0,145.0,40.4,2.0,80.0,2,Mercedes,GLC-Class,Semi-Auto,Diesel,2019,False
61805,69941.0,175.0,47.1,2.0,47.0,2,Opel,Insignia,Automatic,Diesel,2011,False
65193,33397.0,95.0,55.4,1.4,70.0,2,Opel,Corsa,Manual,Petrol,2016,False
14302,7015.0,145.0,41.5,3.0,86.0,1,BMW,3 Series,Automatic,Petrol,2019,False
5061,46415.0,145.0,51.4,1.4,75.0,0,Audi,A4,Semi-Auto,Petrol,2018,False
24388,14110.0,150.0,54.3,1.2,99.0,1,Ford,Fiesta,Manual,Petrol,2017,False
38675,19995.0,145.0,72.4,2.0,78.0,2,Mercedes,E-Class,Semi-Auto,Diesel,2017,False
53301,35882.0,95.0,78.0,1.5,49.0,1,Toyota,Yaris,Automatic,Hybrid,2016,False
40177,9000.0,145.0,31.4,3.2,76.0,4,Mercedes,SL-Class,Automatic,Petrol,2019,False
1666,4000.0,150.0,49.6,1.0,30.0,4,Audi,A1,Manual,Petrol,2020,False
69805,20434.0,145.0,60.1,1.2,62.0,4,VW,Polo,Manual,Petrol,2017,False
5001,43000.0,160.0,50.4,3.0,40.0,1,Audi,A6,Automatic,Diesel,2015,0
647,33481.0,175.0,47.9,3.0,43.0,1,Audi,Q7,Semi-Auto,Diesel,2016,False
21803,7588.0,125.0,60.1,2.0,42.0,4,Ford,Kuga,Manual,Diesel,2016,False
8999,16935.0,125.0,51.4,2.0,53.0,2,BMW,3 Series,Semi-Auto,Petrol,2017,False
2049,17200.0,145.0,52.3,1.4,30.0,4,Audi,Q2,Manual,Petrol,2018,False
35174,8750.0,145.0,57.7,2.0,76.0,1,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
12947,30140.0,95.0,64.2,2.0,82.0,1,BMW,3 Series,Manual,Diesel,2015,False
37361,22691.0,145.0,46.3,2.1,60.0,1,Mercedes,V-Class,Manual,Diesel,2019,False
31449,6933.0,135.0,78.5,1.6,44.0,4,Hyundai,Ioniq,Automatic,Hybrid,2019,False
16603,13235.0,136.75,57.25547447720335,1.0,61.0,4,Ford,Focus,Manual,Petrol,2019,False
50783,69941.0,145.0,68.9,1.6,59.0,4,Skoda,Octavia,Manual,Diesel,2017,False
48384,4112.0,145.0,45.6,1.5,50.0,3,Skoda,Scala,Semi-Auto,Petrol,2020,False
52201,19459.0,150.0,67.0,1.0,94.0,4,Toyota,AYGO,Automatic,Petrol,2018,False
75438,1118.0,145.0,49.6,1.5,30.0,1,VW,Golf,Manual,Petrol,2020,False
70666,9579.0,145.0,43.5,1.5,47.0,0,VW,Golf,Semi-Auto,Petrol,2019,False
65635,17600.0,145.0,33.6,2.0,39.0,2,VW,Caravelle,Semi-Auto,Diesel,2019,False
48686,27175.0,125.0,51.4,1.2,54.0,4,Skoda,Yeti Outdoor,Manual,Petrol,2017,False
50107,47700.0,145.0,64.2,2.0,64.0,1,Skoda,Superb,Manual,Diesel,2019,False
30648,5002.0,135.0,53.92999999999999,1.0,80.0,6,Ford,Focus,Manual,Petrol,2019,False
8320,32663.0,145.0,64.2,2.0,63.0,1,BMW,3 Series,Automatic,Diesel,2018,False
54197,25700.0,145.0,56.5,1.5,56.0,4,Toyota,Yaris,Manual,Petrol,2018,False
56574,31130.0,150.0,55.4,1.4,35.0,0,Opel,Corsa,Manual,Petrol,2017,False
50193,19090.45,145.0,72.4,1.6,66.0,0,Skoda,Octavia,Automatic,Diesel,2019,False
32897,18036.0,145.0,57.7,1.2,53.0,4,Hyundai,i10,Manual,Petrol,2017,False
73176,26000.0,145.0,35.8,2.0,42.0,4,VW,Golf,Manual,Petrol,2017,False
40129,1610.0,132.75,56.87547447720334,2.0,45.0,3,Mercedes,C-Class,Automatic,Diesel,2019,False
8169,10.0,145.0,53.3,3.0,34.0,0,BMW,5 Series,Semi-Auto,Diesel,2019,False
5792,5760.0,145.0,37.7,3.0,54.0,0,Audi,A8,Semi-Auto,Petrol,2018,False
54406,1544.0,145.0,57.7,1.0,71.0,1,Toyota,AYGO,Unknown,Petrol,2019,False
45976,57900.0,137.25,52.11500000000001,2.1,43.0,2,Mercedes,C-Class,Automatic,Diesel,2015,False
54674,19404.0,145.0,58.9,1.5,37.0,4,Toyota,Yaris,Manual,Petrol,2017,False
9157,14159.95,145.0,44.1,1.5,92.0,0,BMW,1 Series,Manual,Petrol,2019,False
41489,53676.0,95.0,64.2,1.5,40.0,2,Mercedes,B-Class,Automatic,Diesel,2014,False
16536,17039.0,134.0,60.19500000000001,2.0,39.0,0,Ford,Focus,Manual,Petrol,2018,False
7424,21218.0,95.0,65.7,2.0,45.0,0,Audi,A4,Automatic,Diesel,2017,False
66696,6456.0,145.0,55.4,2.0,37.0,4,VW,Golf,Manual,Diesel,2019,False
12505,7000.0,150.0,51.4,1.5,95.0,1,BMW,X1,Manual,Petrol,2019,False
505,33121.0,150.0,40.4,2.0,48.0,4,Audi,Q3,Semi-Auto,Petrol,2018,False
9953,26000.0,125.0,54.3,1.5,41.0,4,BMW,1 Series,Automatic,,2016,False
36284,9910.0,150.0,36.2,1.6,81.0,3,Mercedes,GLA-Class,Automatic,Petrol,2019,False
19106,150.0,150.0,50.4,1.0,62.0,0,Ford,Puma,Manual,Petrol,2020,False
12346,21730.0,145.0,52.3,2.0,95.0,4,BMW,3 Series,Semi-Auto,Diesel,2019,False
17291,14782.0,145.0,57.7,1.2,52.0,0,Ford,Ka+,Manual,Petrol,2018,False
66951,2188.0,151.75,41.5,2.0,55.0,0,VW,Sharan,Semi-Auto,Diesel,2019,False
30437,34887.0,95.0,60.1,1.0,98.0,1,Ford,Focus,Manual,Petrol,2016,False
38085,42000.0,147.5,33.6,3.0,65.0,4,Mercedes,E-Class,Automatic,Petrol,2017,False
2278,3300.0,145.0,50.4,2.0,51.0,1,Audi,A3,Semi-Auto,Diesel,2019,False
60678,20834.45,160.0,44.8,1.4,60.0,1,Opel,Mokka,Manual,,2016,False
62596,19798.0,145.0,41.5,1.4,43.0,3,Opel,Zafira,Manual,Petrol,2017,False
53996,23000.0,125.0,52.3,1.3,58.0,4,Toyota,Yaris,Manual,Petrol,2013,False
65795,31128.0,95.0,60.1,1.2,53.0,4,VW,Polo,Manual,Petrol,2016,False
24584,27000.0,150.0,61.4,1.0,60.0,0,Ford,Focus,Manual,Petrol,2017,False
45683,10485.0,146.0,55.5,1.5,97.0,0,Mercedes,C-Class,Automatic,Petrol,2019,False
47923,31504.0,133.5,54.3,1.4,40.0,3,Skoda,Superb,Manual,Petrol,2017,False
12663,58577.0,175.0,45.6,3.0,97.0,4,BMW,,Automatic,Diesel,2014,False
54601,10883.0,95.0,67.0,1.0,69.5,1,Toyota,AYGO,Automatic,Petrol,2016,False
29042,52565.0,95.0,55.4,1.0,61.0,0,Ford,B-Max,Manual,Petrol,2014,False
41662,41445.0,175.0,39.8,2.0,65.0,2,Mercedes,CLA-Class,Automatic,Petrol,2014,False
45526,52749.0,95.0,76.4,1.5550000000000002,39.0,3,Mercedes,C-Class,Automatic,Hybrid,2016,False
71993,8363.0,145.0,45.6,1.0,62.4,4,VW,Polo,Automatic,Petrol,2019,False
22070,25264.55,145.0,60.1,2.0,88.0,3,Ford,Kuga,Manual,Diesel,2017,False
48358,3200.0,145.0,61.4,1.0,60.0,2,Skoda,Fabia,Manual,Petrol,2019,False
55057,8215.0,145.0,56.5,1.5,46.0,0,Toyota,Yaris,Manual,Petrol,2018,False
57509,4663.0,145.0,39.2,1.4,82.0,1,Opel,Mokka X,Manual,Petrol,2019,False
59178,4702.0,145.0,39.8,1.4,37.0,2,Opel,Corsa,Automatic,Petrol,2019,False
11683,9415.0,145.0,37.7,3.0,98.0,4,BMW,X5,Semi-Auto,Diesel,2019,False
27142,18943.0,95.0,60.1,1.0,94.0,3,Ford,Focus,Manual,Petrol,2016,False
14734,12250.0,150.0,70.6,1.5,75.0,0,BMW,1 Series,Manual,Diesel,2019,False
59874,10.0,145.0,72.4,1.6,37.0,2,Opel,Astra,Manual,Diesel,2019,False
52398,22870.0,95.0,69.0,1.0,62.0,1,Toyota,AYGO,Manual,Petrol,2016,False
28128,21454.0,95.0,62.8,1.0,55.0,0,Ford,Fiesta,Manual,Petrol,2017,False
42737,4128.0,145.0,61.4,2.0,50.0,0,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
22621,17766.0,145.0,65.7,1.0,44.0,2,Ford,Fiesta,Manual,Petrol,2018,False
26850,39616.0,145.0,56.5,2.0,38.0,3,Ford,Galaxy,Manual,Diesel,2017,False
23973,7881.0,131.0,56.917974477203344,1.0,91.0,3,Ford,Focus,Manual,Petrol,2019,False
26080,27000.0,95.0,78.5,1.5,64.0,1,Ford,Fiesta,Manual,Diesel,2017,False
75359,44700.0,150.0,72.4,1.4,70.0,0,VW,Golf,Semi-Auto,Diesel,2017,False
32658,29700.0,150.0,47.9,1.2,66.0,4,Hyundai,i10,Semi-Auto,Petrol,2018,False
42082,999.0,145.0,41.5,3.0,42.0,2,Mercedes,E-Class,Semi-Auto,Diesel,2020,False
47311,7394.0,150.0,64.2,1.0,68.85,1,Skoda,Citigo,Manual,Petrol,2018,False
40203,21441.0,125.0,61.4,2.1,37.0,4,Mercedes,E-Class,,Diesel,2016,False
59966,29516.0,165.0,44.8,1.4,43.0,0,Opel,Mokka,,Petrol,2015,False
74611,3935.0,150.0,52.3,2.0,41.0,1,VW,Golf,Semi-Auto,Diesel,2019,False
65216,32345.0,95.0,64.2,1.6,70.65,1,Opel,Meriva,Manual,,2017,False
44599,3200.0,145.0,30.1,3.2,52.0,2,Mercedes,E-Class,Automatic,Petrol,2019,False
36842,14157.0,145.0,57.7,2.0,48.0,4,Mercedes,C-Class,Semi-Auto,Diesel,2018,False
14368,37337.0,95.0,87.55,1.5,66.0,1,BMW,1 Series,Manual,Diesel,2017,False
19928,6623.0,145.0,60.1,1.0,61.0,2,Ford,Focus,Manual,Petrol,2019,False
2247,50095.0,95.0,76.3,1.6,71.0,3,Audi,A1,Manual,Diesel,2017,False
45484,27660.0,125.0,56.5,2.1,34.0,3,Mercedes,,Automatic,Diesel,2016,False
51277,23998.0,95.0,76.3,1.5,39.0,2,Toyota,Yaris,Automatic,Hybrid,2014,False
59519,11158.0,145.0,53.3,1.2,53.0,1,Opel,Adam,Manual,Petrol,2018,False
47175,19555.0,125.0,60.1,2.0,41.0,3,Skoda,Octavia,Semi-Auto,Diesel,2019,False
19389,9900.0,145.0,37.7,1.7550000000000001,40.0,1,Ford,Kuga,Semi-Auto,Diesel,2019,False
43266,35000.0,150.0,56.5,2.0,95.0,1,Mercedes,SLK,Semi-Auto,Diesel,2014,False
60931,10580.0,145.0,51.4,1.4,67.0,2,Opel,Astra,Manual,Petrol,2017,False
57075,14319.0,150.0,48.7,1.0,41.0,0,Opel,Astra,Manual,Petrol,2019,False
59836,9830.0,145.0,47.1,1.4,86.0,4,Opel,Mokka X,Manual,Petrol,2017,False
55001,14906.0,140.0,74.3,1.8,76.0,4,Toyota,C-HR,Automatic,Hybrid,2019,False
27120,6654.0,145.0,58.9,1.0,78.0,0,Ford,Fiesta,Manual,Petrol,2018,False
25427,39000.0,175.0,47.9,2.0,62.0,0,Ford,Kuga,Manual,Diesel,2014,False
54577,1114.0,145.0,56.5,1.0,99.0,2,Toyota,AYGO,Manual,Petrol,2019,False
75895,6347.0,145.0,42.8,1.5,89.0,0,VW,Golf SV,Semi-Auto,Petrol,2019,False
7359,66883.0,95.0,57.6,1.4,77.0,1,Audi,,Semi-Auto,Petrol,2014,False
56151,13841.0,145.0,54.3,1.4,35.0,0,Opel,Corsa,Manual,Petrol,2018,False
43073,22239.0,145.0,52.3,1.6,78.0,3,Mercedes,A-Class,Semi-Auto,Petrol,2018,False
54798,60254.0,125.0,52.3,1.3,88.0,3,Toyota,Yaris,Manual,Petrol,2014,False
930,22633.0,95.0,58.9,1.4,45.0,0,Audi,A3,Manual,Petrol,2016,False
55351,20508.0,150.0,52.3,1.2,92.0,4,Toyota,Auris,Manual,Petrol,2018,False
64208,37403.0,145.0,47.1,1.4,68.0,0,Opel,Mokka X,Manual,Petrol,2018,False
7449,3000.0,145.0,47.1,2.0,30.0,3,Audi,Q3,Automatic,Diesel,2020,False
28136,41250.0,95.0,56.5,1.0,39.0,1,Ford,Focus,Manual,Petrol,2013,False
29268,13195.0,95.0,65.7,1.0,86.0,0,,,Manual,Petrol,2017,False
1108,47820.0,95.0,61.4,2.0,99.0,1,Audi,A5,Manual,Diesel,2015,0
2794,6119.0,150.0,31.7,2.0,73.0,1,Audi,Q3,Semi-Auto,Petrol,2019,False
59564,26854.0,95.0,67.3,1.6,90.0,3,Opel,Astra,Manual,Diesel,2016,False
10470,3901.0,145.0,46.3,0.3134065828348564,76.0,3,BMW,5 Series,Semi-Auto,Petrol,2019,False
74163,44294.0,150.0,50.800000000000004,2.0,54.0,1,VW,Tiguan,Manual,,2016,False
51971,5600.0,145.0,69.0,1.0,96.0,1,Toyota,AYGO,Manual,Petrol,2017,False
52158,19680.0,145.0,58.9,1.5,34.0,2,Toyota,Yaris,Manual,Petrol,2017,False
71312,4350.0,145.0,52.3,2.9857934392613865,95.0,0,VW,Arteon,Semi-Auto,Diesel,2018,False
