car_id,brand,model,year,transmission,mileage,fuel_type,tax,mpg,engine_size,paint_quality,previous_owners,has_damage
29996,Ford,Fiesta,2018,Manual,15868.0,Petrol,145.0,64.2,1.1,95.0,0,False
43531,Mercedes,C-Class,2016,Automatic,69941.0,Diesel,,,1.6,30.0,6,True
16277,Ford,Kuga,2017,Manual,23444.0,Diesel,145.0,64.2,1.5,64.0,4,False
49352,Skoda,Octavia,2017,Semi-Auto,22669.0,Diesel,145.0,61.4,2.0,54.0,3,False
29929,Ford,Fiesta,2017,Manual,69941.0,Petrol,95.0,65.7,1.0,76.0,4,False
36433,Mercedes,GLC-Class,2017,Semi-Auto,38941.0,Diesel,145.0,56.5,2.1,52.0,3,False
21419,Ford,Grand C-Max,2016,Automatic,28376.0,Diesel,125.0,56.5,2.0,95.0,0,False
35489,Mercedes,C-Class,2017,Semi-Auto,23136.0,Diesel,95.0,64.2,2.1,60.0,3,False
12106,BMW,3 Series,2019,Semi-Auto,,Diesel,145.0,65.7,2.0,40.0,1,False
20692,Ford,Focus,2019,Manual,4975.0,Petrol,145.0,58.9,1.0,57.0,2,False
21034,Ford,Focus,2017,Manual,16393.0,Petrol,175.0,41.5,2.0,92.0,4,False
33763,Hyundai,Tucson,2016,Semi-Auto,29856.0,,125.0,57.6,1.7,80.0,3,False
28736,Ford,Focus,2014,Manual,30388.0,Petrol,,,2.0,,0,False
54297,Toyota,Auris,2017,Manual,20390.0,Petrol,95.0,58.9,1.2,61.0,3,False
71375,VW,Tiguan,2020,Semi-Auto,3000.0,Petrol,150.0,30.4,2.0,49.0,1,False
74424,VW,Golf,2016,Semi-Auto,22626.0,Petrol,175.0,40.4,2.0,57.0,1,False
27571,Ford,Fiesta,2019,Manual,3816.0,Petrol,150.0,58.9,1.0,66.0,4,False
42636,Mercedes,GLC-Class,2019,Semi-Auto,6840.0,Diesel,145.0,40.9,,52.0,3,False
71277,VW,Golf,2017,Manual,16402.0,Petrol,145.0,47.1,2.0,91.0,3,False
45345,Mercedes,C-Class,2019,Semi-Auto,11412.0,Petrol,145.0,45.6,1.5,55.0,1,False
19019,Ford,Focus,2013,Manual,47781.0,Petrol,95.0,56.5,1.0,75.0,3,False
57304,Opel,Mokka X,2019,Semi-Auto,13831.0,Petrol,145.0,37.2,1.4,63.0,1,False
16977,Ford,Focus,2019,Manual,8836.0,Petrol,145.0,60.1,1.0,48.0,1,False
55906,Opel,Corsa,2016,Automatic,3831.0,Petrol,145.0,47.9,1.4,98.0,4,False
9233,BMW,Z3,1997,Manual,49000.0,Petrol,175.0,35.3,1.9,38.0,4,False
66215,VW,Tiguan,2017,Manual,20619.0,Diesel,160.0,50.4,2.0,79.0,4,False
29376,Ford,Fiesta,2016,Manual,54184.0,Diesel,95.0,87.55,1.5,54.0,2,False
51010,Skoda,Superb,2018,Semi-Auto,6241.0,Petrol,145.0,36.7,1.5,66.0,3,False
74005,VW,Touran,2017,Semi-Auto,30718.0,Diesel,95.0,65.7,1.6,44.0,4,False
57864,Opel,Mokka X,2019,Manual,9490.0,Petrol,145.0,39.2,2.0641186347051645,35.0,1,False
55750,Toyota,Auris,2017,Unknown,15500.0,Hybrid,135.0,72.4,1.8,44.0,3,False
13279,BMW,X6,2020,Semi-Auto,9612.0,Diesel,145.0,34.9,3.0,80.0,1,False
26278,Ford,Fiesta,2018,Manual,8895.0,Petrol,150.0,65.7,1.0,82.0,4,False
39562,Mercedes,C-Class,2015,Manual,32140.0,Diesel,,,2.1,62.0,0,False
55997,Opel,Insignia,2016,Manual,26994.0,Petrol,125.0,50.4,0.7395338990348711,32.0,2,False
30773,Ford,Kuga,2017,Manual,31697.0,,125.0,60.1,2.0,49.0,1,False
41616,Mercedes,C-Class,2019,Automatic,4600.0,Diesel,,,2.0,62.0,3,False
42905,Mercedes,X-Class,2019,Automatic,500.0,Diesel,175.0,,2.3,32.0,0,False
31387,Ford,Fiesta,2019,Manual,13778.0,Petrol,150.0,58.9,1.0,95.0,0,False
34988,Mercedes,GLA-Class,2017,Automatic,18607.0,Diesel,145.0,,2.1,83.0,1,False
32647,Hyundai,Tucson,2019,Manual,3000.0,Petrol,145.0,34.9,1.6,54.0,3,False
68512,VW,Caddy Maxi Life,2019,Semi-Auto,9793.0,Diesel,145.0,58.9,2.0,89.0,0,False
19141,Ford,Kuga,2016,Manual,38554.0,Diesel,,54.3,2.0,55.0,2,False
19317,Ford,Ka,2018,Manual,7973.0,Petrol,95.0,57.7,1.2,49.0,3,False
44226,Mercedes,C-Class,2016,Automatic,58070.0,Diesel,,,2.1,94.0,4,False
40280,Mercedes,GLA-Class,2020,Semi-Auto,2499.0,Petrol,145.0,37.2,1.6,48.0,2,False
32022,Hyundai,i20,2019,Manual,5000.0,Petrol,145.0,47.9,1.0,39.0,2,False
27644,Ford,Kuga,2017,Manual,19444.0,Diesel,145.0,87.55,2.0,97.0,0,False
22107,Ford,Focus,2018,Manual,30690.0,Diesel,,,2.0,99.0,0,False
48159,Skoda,Citigo,2018,Manual,34672.0,Petrol,150.0,64.2,1.0,98.0,0,False
26085,Ford,Fiesta,0,Manual,40220.0,Petrol,,56.5,1.0,81.0,1,False
38330,Mercedes,E-Class,2017,Semi-Auto,28878.0,Diesel,145.0,72.4,2.0,89.0,2,False
45238,Mercedes,E-Class,2017,Semi-Auto,47400.0,Diesel,145.0,65.7,2.0,31.0,4,False
30120,Ford,EcoSport,2018,Manual,4236.0,Petrol,145.0,53.3,1.0,41.0,2,False
50276,,Octavia,2017,Manual,34300.0,Diesel,145.0,72.4,1.6,63.0,2,False
71562,VW,Polo,2016,Manual,31144.0,Petrol,95.0,68.9,1.0,46.0,0,False
47761,Skoda,Octavia,2017,Semi-Auto,69941.0,Diesel,125.0,60.1,2.0,99.0,1,False
11481,BMW,,2017,Manual,15468.0,Petrol,145.0,46.3,2.0,60.0,0,False
41954,Mercedes,C-Class,2020,Semi-Auto,16.0,Diesel,145.0,61.4,2.0,66.0,2,False
21415,Ford,Fiesta,2019,Manual,5650.0,Petrol,145.0,58.9,,44.0,4,False
4033,Audi,Q2,2019,Semi-Auto,19.0,Diesel,150.0,46.3,2.0,61.0,0,False
10031,BMW,2 Series,2019,Automatic,123.0,Diesel,145.0,67.3,2.0,97.0,20,False
68648,VW,Tiguan,2019,Manual,10.0,Petrol,150.0,38.2,1.5,64.0,3,False
63766,Opel,Insignia,2018,Manual,34855.0,Petrol,145.0,47.1,1.5,93.0,1,False
25373,Ford,Focus,2018,Manual,14064.0,Petrol,145.0,57.7,1.0,68.0,4,False
47815,Skoda,Karoq,2019,Manual,7985.0,Diesel,145.0,62.8,1.6,66.0,3,False
3582,Audi,Q5,2019,Automatic,10.0,Diesel,145.0,39.2,2.0,38.0,0,False
38836,Mercedes,C-Class,2019,Semi-Auto,9361.0,Petrol,145.0,44.1,1.5,33.0,4,False
63570,Opel,Mokka X,2018,Manual,25644.0,Petrol,150.0,39.2,1.4,50.0,2,False
55829,Opel,Mokka X,2017,Manual,16030.0,Petrol,145.0,47.1,1.4,33.0,3,False
23861,Ford,Ka,2015,Manual,,Petrol,95.0,57.7,1.2,89.0,1,False
36187,Mercedes,GLA-Class,2017,Semi-Auto,16339.0,Diesel,125.0,56.5,2.1,76.0,4,False
24461,Ford,Kuga,2017,Manual,47233.0,Diesel,145.0,54.3,2.0,58.0,0,False
11224,BMW,X1,2019,Semi-Auto,202.0,Diesel,150.0,60.1,2.0,93.0,1,False
64012,Opel,Mokka X,2017,Manual,69642.0,Petrol,145.0,47.1,,60.0,3,False
62149,Opel,Mokka,0,Manual,17934.0,Petrol,145.0,47.1,1.4,37.0,1,False
43591,Mercedes,B-Class,2019,Semi-Auto,12406.0,Petrol,145.0,45.6,1.3,60.0,2,False
124,Audi,Q3,2019,Manual,10.0,Diesel,145.0,42.8,2.0,72.0,4,False
18986,Ford,Focus,2018,Manual,16960.0,Petrol,145.0,57.7,1.0,77.0,4,False
7853,BMW,4 Series,2018,Automatic,3500.0,Diesel,145.0,55.4,3.0,89.0,0,False
38165,Mercedes,GLC-Class,2019,Semi-Auto,10000.0,Petrol,145.0,34.0,3.0,77.0,3,False
12823,BMW,5 Series,2019,Automatic,6071.0,Diesel,145.0,53.3,3.0,67.0,4,False
52575,Toyota,AYGO,2017,Manual,37500.0,Petrol,95.0,69.0,1.0,80.0,0,False
10365,BMW,2 Series,2019,Manual,4824.0,Petrol,150.0,52.3,1.5,44.0,3,False
69759,VW,Tiguan,2016,Manual,35413.0,Diesel,145.0,53.3,2.0,59.0,2,True
38826,Mercedes,E-Class,2018,Automatic,11534.0,Diesel,145.0,61.4,2.0,93.0,4,False
23184,Ford,EcoSport,2017,Manual,26892.0,Petrol,145.0,52.3,1.0,79.0,2,False
22250,Ford,Focus,2015,Manual,59451.0,Diesel,,,1.5,71.0,3,False
8337,BMW,3 Series,2017,Manual,59158.0,Diesel,95.0,67.3,2.0,42.0,4,False
6398,Audi,A3,2019,Manual,9946.0,Petrol,145.0,42.2,1.5,34.0,2,False
26008,Ford,Fiesta,2018,Manual,20533.0,Petrol,145.0,56.5,1.0,86.0,4,False
18954,Ford,Focus,2018,Manual,9700.0,Petrol,145.0,57.7,1.0,99.0,20,False
57364,Opel,Astra,2019,Manual,7216.0,Petrol,145.0,51.4,1.4,31.0,3,False
75485,VW,Tiguan,2018,Semi-Auto,12508.0,Diesel,145.0,57.6,2.0,98.0,1,False
49523,Skoda,Octavia,2018,Manual,11877.0,Petrol,145.0,42.8,2.0,64.0,2,False
56301,Opel,Corsa,2019,Manual,1440.0,Petrol,145.0,43.5,1.4,78.0,1,False
27636,Ford,,2017,Automatic,30228.0,Petrol,125.0,51.4,1.0,82.0,2,False
66666,VW,T-Roc,0,,4296.0,,145.0,50.4,2.0,37.0,0,False
25772,Ford,Fiesta,2017,Manual,5215.0,Petrol,125.0,54.3,1.2,33.0,3,False
38083,Mercedes,A-Class,2017,Manual,25522.0,Diesel,145.0,68.9,1.5,51.0,3,False
121,Audi,Q2,2019,Semi-Auto,5445.0,Diesel,150.0,47.9,1.6,36.0,0,False
10440,BMW,3 Series,2019,Semi-Auto,9907.0,Diesel,145.0,52.3,2.0,82.0,2,False
72906,VW,Golf,2020,Semi-Auto,999.0,Petrol,145.0,45.6,1.5,58.0,3,False
73599,VW,Tiguan,2017,Manual,26017.0,Diesel,145.0,58.9,2.0,,1,False
56830,Opel,Grandland X,2018,Automatic,3856.0,,145.0,43.5,1.2,85.0,4,False
32843,Hyundai,Santa Fe,2019,Semi-Auto,1642.0,Diesel,150.0,39.8,2.2,43.0,2,False
58605,Opel,Corsa,2017,Manual,16508.0,Petrol,95.0,55.4,1.4,69.0,3,False
185,Audi,A1,2015,Manual,39502.0,Petrol,95.0,58.9,1.4,61.0,0,False
5461,Audi,Q5,2016,Semi-Auto,,Diesel,175.0,47.1,2.0,76.0,3,False
19595,Ford,Fiesta,2007,Manual,63000.0,Petrol,145.0,47.1,1.2,31.0,0,False
16138,Ford,Fiesta,2011,Manual,69941.0,Petrol,125.0,50.4,1.2,32.0,4,True
15870,Ford,Kuga,2017,Automatic,8245.0,Petrol,175.0,38.2,1.5,98.0,3,False
50613,Skoda,Octavia,2019,Manual,14069.0,Diesel,145.0,68.9,1.6,57.0,4,False
5097,Audi,A3,2015,Manual,31586.0,Diesel,95.0,74.3,1.6,80.0,0,False
28651,Ford,Focus,2018,Manual,21443.0,Petrol,145.0,41.5,2.0,97.0,2,False
30630,Ford,Focus,2015,Manual,27792.0,Petrol,,,1.0,54.0,0,False
15358,Ford,Fiesta,2018,Manual,8371.0,Petrol,145.0,64.2,1.1,50.0,4,False
44596,Mercedes,C-Class,2017,Semi-Auto,28480.0,Diesel,95.0,64.2,1.6,46.0,1,False
56358,Opel,Crossland X,2019,Manual,4963.0,Diesel,145.0,60.1,1.5,64.0,2,False
75837,VW,Passat,2015,Unknown,16150.0,Diesel,95.0,62.8,2.0,43.0,2,False
65685,VW,Polo,2020,Manual,1000.0,Petrol,145.0,47.9,1.0,62.0,3,False
75766,VW,Passat,2019,Automatic,9143.0,Diesel,145.0,48.7,2.0,47.0,1,False
27497,Ford,Focus,2016,Semi-Auto,46000.0,Petrol,125.0,51.4,1.0,97.0,0,False
10138,BMW,5 Series,2019,Semi-Auto,12182.0,Diesel,145.0,65.7,2.0,35.0,1,False
56898,Opel,Mokka X,2017,Automatic,25443.0,Diesel,145.0,56.5,1.6,33.0,0,False
40678,Mercedes,C-Class,2020,Semi-Auto,101.0,Diesel,,,2.0,83.0,4,False
58887,Opel,Zafira,2017,Manual,28411.0,Petrol,145.0,41.5,1.4,,1,False
20090,Ford,Kuga,2019,Manual,11963.0,Petrol,145.0,35.3,1.5,46.0,2,False
44601,Mercedes,GLA-Class,2015,Automatic,,Diesel,95.0,62.8,2.1,37.0,4,False
51113,Toyota,AYGO,2017,Manual,4467.0,Petrol,150.0,68.9,1.0,35.0,4,False
58446,Opel,Astra,2020,Manual,2256.0,Petrol,145.0,54.3,1.2,46.0,6,False
26845,Ford,Kuga,2015,Manual,27513.0,Diesel,145.0,54.3,2.0,75.0,4,False
14128,BMW,3 Series,2019,Automatic,4673.0,Diesel,145.0,48.7,,88.0,0,False
33692,Hyundai,Ioniq,2019,Automatic,1533.0,Hybrid,135.0,78.5,1.6,48.0,4,False
52450,Toyota,Auris,2014,Manual,69941.0,Diesel,95.0,74.3,1.4,36.0,20,False
59315,Opel,Corsa,2017,Manual,21041.0,Petrol,145.0,55.4,1.4,75.0,4,False
46620,Mercedes,GLC-Class,2019,Semi-Auto,10189.0,Diesel,145.0,40.4,2.0,80.0,2,False
61805,Opel,Insignia,2011,Automatic,69941.0,Diesel,175.0,47.1,2.0,47.0,2,False
65193,Opel,Corsa,2016,Manual,33397.0,Petrol,95.0,55.4,1.4,70.0,2,False
14302,BMW,3 Series,2019,Automatic,7015.0,Petrol,145.0,41.5,3.0,86.0,1,False
5061,Audi,A4,2018,Semi-Auto,46415.0,Petrol,145.0,51.4,1.4,75.0,0,False
24388,Ford,Fiesta,2017,Manual,14110.0,Petrol,150.0,54.3,1.2,99.0,1,False
38675,Mercedes,E-Class,2017,Semi-Auto,19995.0,Diesel,145.0,72.4,2.0,78.0,20,False
53301,Toyota,Yaris,2016,Automatic,35882.0,Hybrid,95.0,78.0,1.5,49.0,1,False
40177,Mercedes,SL-Class,2019,Automatic,9000.0,Petrol,145.0,31.4,3.2,76.0,4,False
1666,Audi,A1,2020,Manual,4000.0,Petrol,150.0,49.6,1.0,30.0,4,False
69805,VW,Polo,2017,Manual,20434.0,Petrol,145.0,60.1,1.2,62.0,4,False
5001,Audi,A6,2015,Automatic,43000.0,Diesel,160.0,50.4,3.0,40.0,1,True
647,Audi,Q7,2016,Semi-Auto,33481.0,Diesel,175.0,47.9,3.0,43.0,1,False
21803,Ford,Kuga,2016,Manual,7588.0,Diesel,125.0,60.1,2.0,42.0,4,False
8999,BMW,3 Series,2017,Semi-Auto,16935.0,Petrol,125.0,51.4,2.0,53.0,20,False
2049,Audi,Q2,2018,Manual,17200.0,Petrol,145.0,52.3,1.4,30.0,4,False
35174,Mercedes,C-Class,0,Semi-Auto,8750.0,Diesel,145.0,57.7,2.0,76.0,1,False
12947,BMW,3 Series,2015,Manual,30140.0,Diesel,95.0,64.2,2.0,82.0,1,False
37361,Mercedes,V-Class,2019,Manual,22691.0,Diesel,145.0,46.3,2.1,60.0,1,False
31449,Hyundai,Ioniq,2019,Automatic,6933.0,Hybrid,135.0,78.5,1.6,44.0,4,False
16603,Ford,Focus,2019,Manual,13235.0,Petrol,,,1.0,61.0,4,False
50783,Skoda,Octavia,2017,Manual,69941.0,Diesel,145.0,68.9,1.6,59.0,4,False
48384,Skoda,Scala,2020,Semi-Auto,4112.0,Petrol,145.0,45.6,1.5,50.0,3,False
52201,Toyota,AYGO,2018,Automatic,19459.0,Petrol,150.0,67.0,1.0,94.0,4,False
75438,VW,Golf,2020,Manual,1118.0,Petrol,145.0,49.6,1.5,30.0,1,False
70666,VW,Golf,2019,Semi-Auto,9579.0,Petrol,145.0,43.5,1.5,47.0,0,False
65635,VW,Caravelle,2019,Semi-Auto,17600.0,Diesel,145.0,33.6,2.0,39.0,2,False
48686,Skoda,Yeti Outdoor,2017,Manual,27175.0,Petrol,125.0,51.4,1.2,54.0,4,False
50107,Skoda,Superb,2019,Manual,47700.0,Diesel,145.0,64.2,2.0,64.0,1,False
30648,Ford,Focus,2019,Manual,5002.0,Petrol,,,1.0,80.0,6,False
8320,BMW,3 Series,2018,Automatic,32663.0,Diesel,145.0,64.2,2.0,63.0,1,False
54197,Toyota,Yaris,2018,Manual,25700.0,Petrol,145.0,56.5,1.5,56.0,4,False
56574,Opel,Corsa,2017,Manual,31130.0,Petrol,150.0,55.4,1.4,35.0,0,False
50193,Skoda,Octavia,2019,Automatic,,Diesel,145.0,72.4,1.6,66.0,0,False
32897,Hyundai,i10,2017,Manual,18036.0,Petrol,145.0,57.7,1.2,53.0,4,False
73176,VW,Golf,2017,Manual,26000.0,Petrol,145.0,35.8,2.0,42.0,4,False
40129,Mercedes,C-Class,2019,Automatic,1610.0,Diesel,,,2.0,45.0,3,False
8169,BMW,5 Series,2019,Semi-Auto,10.0,Diesel,145.0,53.3,3.0,34.0,0,False
5792,Audi,A8,2018,Semi-Auto,5760.0,Petrol,145.0,37.7,3.0,54.0,0,False
54406,Toyota,AYGO,2019,Unknown,1544.0,Petrol,145.0,57.7,1.0,71.0,1,False
45976,,C-Class,2015,Automatic,57900.0,Diesel,,,2.1,43.0,2,False
54674,Toyota,Yaris,2017,Manual,19404.0,Petrol,145.0,58.9,1.5,37.0,4,False
9157,BMW,1 Series,2019,Manual,,Petrol,145.0,44.1,1.5,92.0,0,False
41489,Mercedes,B-Class,2014,Automatic,53676.0,Diesel,95.0,64.2,1.5,40.0,20,False
16536,Ford,Focus,2018,Manual,17039.0,Petrol,,,2.0,39.0,0,False
7424,Audi,A4,2017,Automatic,21218.0,Diesel,95.0,65.7,2.0,45.0,0,False
66696,VW,Golf,2019,Manual,6456.0,Diesel,145.0,55.4,2.0,37.0,4,False
12505,BMW,X1,2019,Manual,7000.0,Petrol,150.0,51.4,1.5,95.0,1,False
505,Audi,Q3,2018,Semi-Auto,33121.0,Petrol,150.0,40.4,2.0,48.0,4,False
9953,BMW,1 Series,2016,Automatic,26000.0,,125.0,54.3,1.5,41.0,4,False
36284,Mercedes,GLA-Class,2019,Automatic,9910.0,Petrol,150.0,36.2,1.6,81.0,3,False
19106,Ford,Puma,2020,Manual,150.0,Petrol,150.0,50.4,1.0,62.0,0,False
12346,BMW,3 Series,2019,Semi-Auto,21730.0,Diesel,145.0,52.3,2.0,95.0,4,False
17291,Ford,Ka+,2018,Manual,14782.0,Petrol,145.0,57.7,1.2,52.0,0,False
66951,VW,Sharan,2019,Semi-Auto,2188.0,Diesel,,41.5,2.0,55.0,0,False
30437,Ford,Focus,2016,Manual,34887.0,Petrol,95.0,60.1,1.0,98.0,1,False
38085,Mercedes,E-Class,2017,Automatic,42000.0,Petrol,,33.6,3.0,65.0,4,False
2278,Audi,A3,2019,Semi-Auto,3300.0,Diesel,145.0,50.4,2.0,51.0,1,False
60678,Opel,Mokka,2016,Manual,,,160.0,44.8,1.4,60.0,1,False
62596,Opel,Zafira,2017,Manual,19798.0,Petrol,145.0,41.5,1.4,43.0,3,False
53996,Toyota,Yaris,2013,Manual,23000.0,Petrol,125.0,52.3,1.3,58.0,4,False
65795,VW,Polo,2016,Manual,31128.0,Petrol,95.0,60.1,1.2,53.0,4,False
24584,Ford,Focus,2017,Manual,27000.0,Petrol,150.0,61.4,1.0,60.0,0,False
45683,Mercedes,C-Class,2019,Automatic,10485.0,Petrol,,,1.5,97.0,0,False
47923,Skoda,Superb,2017,Manual,31504.0,Petrol,,54.3,1.4,40.0,3,False
12663,BMW,,2014,Automatic,58577.0,Diesel,175.0,45.6,3.0,97.0,4,False
54601,Toyota,AYGO,2016,Automatic,10883.0,Petrol,95.0,67.0,1.0,,1,False
29042,Ford,B-Max,2014,Manual,52565.0,Petrol,95.0,55.4,1.0,61.0,0,False
41662,Mercedes,CLA-Class,2014,Automatic,41445.0,Petrol,175.0,39.8,2.0,65.0,2,False
45526,Mercedes,C-Class,2016,Automatic,52749.0,Hybrid,95.0,76.4,,39.0,3,False
71993,VW,Polo,2019,Automatic,8363.0,Petrol,145.0,45.6,1.0,,4,False
22070,Ford,Kuga,2017,Manual,,Diesel,145.0,60.1,2.0,88.0,3,False
48358,Skoda,Fabia,2019,Manual,3200.0,Petrol,145.0,61.4,1.0,60.0,2,False
55057,Toyota,Yaris,2018,Manual,8215.0,Petrol,145.0,56.5,1.5,46.0,0,False
57509,Opel,Mokka X,2019,Manual,4663.0,Petrol,145.0,39.2,1.4,82.0,1,False
59178,Opel,Corsa,2019,Automatic,4702.0,Petrol,145.0,39.8,1.4,37.0,2,False
11683,BMW,X5,2019,Semi-Auto,9415.0,Diesel,145.0,37.7,3.0,98.0,4,False
27142,Ford,Focus,2016,Manual,18943.0,Petrol,95.0,60.1,1.0,94.0,3,False
14734,BMW,1 Series,2019,Manual,12250.0,Diesel,150.0,70.6,1.5,75.0,0,False
59874,Opel,Astra,2019,Manual,10.0,Diesel,145.0,72.4,1.6,37.0,2,False
52398,Toyota,AYGO,2016,Manual,,Petrol,95.0,69.0,1.0,62.0,1,False
28128,Ford,Fiesta,2017,Manual,21454.0,Petrol,95.0,62.8,1.0,55.0,0,False
42737,Mercedes,C-Class,2019,Semi-Auto,4128.0,Diesel,145.0,61.4,2.0,50.0,0,False
22621,Ford,Fiesta,2018,Manual,17766.0,Petrol,145.0,65.7,1.0,44.0,2,False
26850,Ford,Galaxy,2017,Manual,39616.0,Diesel,145.0,56.5,2.0,38.0,3,False
23973,Ford,Focus,2019,Manual,7881.0,Petrol,,,1.0,91.0,3,False
26080,Ford,Fiesta,2017,Manual,27000.0,Diesel,95.0,78.5,1.5,64.0,1,False
75359,VW,Golf,2017,Semi-Auto,44700.0,Diesel,150.0,72.4,1.4,70.0,0,False
32658,Hyundai,i10,2018,Semi-Auto,29700.0,Petrol,150.0,47.9,1.2,66.0,4,False
42082,Mercedes,E-Class,2020,Semi-Auto,999.0,Diesel,145.0,41.5,3.0,42.0,2,False
47311,Skoda,Citigo,2018,Manual,7394.0,Petrol,150.0,64.2,1.0,,1,False
40203,Mercedes,E-Class,2016,,21441.0,Diesel,125.0,61.4,2.1,37.0,4,False
59966,Opel,Mokka,2015,,29516.0,Petrol,165.0,44.8,1.4,43.0,0,False
74611,VW,Golf,2019,Semi-Auto,3935.0,Diesel,150.0,52.3,2.0,41.0,1,False
65216,Opel,Meriva,2017,Manual,32345.0,,95.0,64.2,1.6,,20,False
44599,Mercedes,E-Class,2019,Automatic,3200.0,Petrol,145.0,30.1,3.2,52.0,2,False
36842,Mercedes,C-Class,2018,Semi-Auto,14157.0,Diesel,145.0,57.7,2.0,48.0,4,False
14368,BMW,1 Series,2017,Manual,37337.0,Diesel,95.0,87.55,1.5,66.0,1,False
19928,Ford,Focus,2019,Manual,6623.0,Petrol,145.0,60.1,1.0,61.0,2,False
2247,Audi,A1,2017,Manual,50095.0,Diesel,95.0,76.3,1.6,71.0,3,False
45484,Mercedes,,2016,Automatic,27660.0,Diesel,125.0,56.5,2.1,34.0,3,False
51277,Toyota,Yaris,2014,Automatic,23998.0,Hybrid,95.0,76.3,1.5,39.0,2,False
59519,Opel,Adam,2018,Manual,11158.0,Petrol,145.0,53.3,1.2,53.0,1,False
47175,Skoda,Octavia,0,Semi-Auto,19555.0,Diesel,125.0,60.1,2.0,41.0,3,False
19389,Ford,Kuga,2019,Semi-Auto,9900.0,Diesel,145.0,37.7,,40.0,1,False
43266,Mercedes,SLK,2014,Semi-Auto,35000.0,Diesel,150.0,56.5,2.0,95.0,1,False
60931,Opel,Astra,2017,Manual,10580.0,Petrol,145.0,51.4,1.4,67.0,2,False
57075,Opel,Astra,2019,Manual,14319.0,Petrol,150.0,48.7,1.0,41.0,0,False
59836,Opel,Mokka X,2017,Manual,9830.0,Petrol,145.0,47.1,1.4,86.0,4,False
55001,Toyota,C-HR,0,Automatic,14906.0,Hybrid,140.0,74.3,1.8,76.0,4,False
27120,Ford,Fiesta,2018,Manual,6654.0,Petrol,145.0,58.9,1.0,78.0,0,False
25427,Ford,Kuga,2014,Manual,39000.0,Diesel,175.0,47.9,2.0,62.0,0,False
54577,Toyota,AYGO,2019,Manual,1114.0,Petrol,145.0,56.5,1.0,99.0,2,False
75895,VW,Golf SV,2019,Semi-Auto,6347.0,Petrol,145.0,42.8,1.5,89.0,0,False
7359,Audi,,2014,Semi-Auto,66883.0,Petrol,95.0,57.6,1.4,77.0,1,False
56151,Opel,Corsa,2018,Manual,13841.0,Petrol,145.0,54.3,1.4,35.0,0,False
43073,Mercedes,A-Class,2018,Semi-Auto,22239.0,Petrol,145.0,52.3,1.6,78.0,3,False
54798,Toyota,Yaris,2014,Manual,60254.0,Petrol,125.0,52.3,1.3,88.0,3,False
930,Audi,A3,2016,Manual,22633.0,Petrol,95.0,58.9,1.4,45.0,0,False
55351,Toyota,Auris,2018,Manual,20508.0,Petrol,150.0,52.3,1.2,92.0,4,False
64208,Opel,Mokka X,2018,Manual,37403.0,Petrol,145.0,47.1,1.4,68.0,0,False
7449,Audi,Q3,2020,Automatic,3000.0,Diesel,145.0,47.1,2.0,30.0,3,False
28136,Ford,Focus,2013,Manual,41250.0,Petrol,95.0,56.5,1.0,39.0,1,False
29268,,,2017,Manual,13195.0,Petrol,95.0,65.7,1.0,86.0,0,False
1108,Audi,A5,2015,Manual,47820.0,Diesel,95.0,61.4,2.0,99.0,1,True
2794,Audi,Q3,2019,Semi-Auto,6119.0,Petrol,150.0,31.7,2.0,73.0,1,False
59564,Opel,Astra,2016,Manual,26854.0,Diesel,95.0,67.3,1.6,90.0,3,False
10470,BMW,5 Series,2019,Semi-Auto,3901.0,Petrol,145.0,46.3,0.3134065828348564,76.0,3,False
74163,VW,Tiguan,2016,Manual,44294.0,,150.0,,2.0,54.0,1,False
51971,Toyota,AYGO,2017,Manual,5600.0,Petrol,145.0,69.0,1.0,96.0,1,False
52158,Toyota,Yaris,2017,Manual,19680.0,Petrol,145.0,58.9,1.5,34.0,2,False
71312,VW,Arteon,2018,Semi-Auto,4350.0,Diesel,145.0,52.3,2.9857934392613865,95.0,0,False
46065,Mercedes,E-Class,2015,Automatic,42422.0,Petrol,175.0,28.8,3.2,43.0,3,False
67898,VW,Golf,2018,Manual,17330.0,Diesel,150.0,57.7,1.6,,1,False
24421,Ford,Fiesta,2010,Manual,69941.0,,145.0,49.6,1.4,38.0,1,False
72402,VW,Touareg,2017,Automatic,11387.0,Diesel,145.0,42.8,3.0,45.0,0,False
8439,BMW,3 Series,2017,Semi-Auto,43703.0,Diesel,160.0,51.4,3.0,49.0,2,False
70510,VW,T-Roc,2018,Unknown,28263.0,Petrol,145.0,44.1,1.0,54.0,3,False
68195,VW,Tiguan,2019,Semi-Auto,6662.0,Diesel,150.0,39.8,2.0,57.0,3,False
75375,VW,Golf,2019,Semi-Auto,6000.0,Petrol,145.0,,1.5,68.0,3,False
48684,Skoda,Yeti Outdoor,2016,Semi-Auto,24974.0,Petrol,125.0,51.4,1.2,79.0,0,False
36972,Mercedes,A-Class,2019,Semi-Auto,7645.0,Diesel,145.0,62.8,1.5,68.0,4,False
43973,Mercedes,,2017,Semi-Auto,37756.0,Diesel,95.0,60.1,2.1,47.0,4,False
39512,Mercedes,C-Class,2015,Manual,35223.0,,95.0,68.9,2.1,3.2074178424107345,0,False
7891,,X3,2019,Semi-Auto,4609.0,Diesel,145.0,54.3,2.0,59.0,20,False
